frame,technique,cpuFrameMs,cpuClusterBuildMs,gpuClusterBuildMs,gpuClusterCountMs,gpuClusterScanMs,gpuClusterScatterMs,gpuLightingPassMs,gpuObjectPassMs,timingSource,activeLights,drawCalls,visibleObjects,activeClusters,maxLightsPerCluster,lightIndexCapacity,explicitClusters,bitsetClusters,overflowCount,evaluatedLightSamples,prunedLightSamples,predictedErrorBound,splitCount,mergeCount,clusterChurn,offscreenMse,offscreenPsnr,offscreenSsim,geoVisibleTiles,geoResidentTiles,geoRequestedTiles,geoResidentBytes,geoUploadedBytes,geoStreamingP95Ms,geoSemanticUtility,geoSemanticWeightedError,geoRepresentationChurn,geoBudgetViolation,measurementGroup
22,adaptive-exact,11.7995,0.119667,0,0,0,0,0,0,cpu-fallback,100,72,72,181,26,147456,181,0,0,1927,0,0,74,0,0.40884,0,99,1,135,72,0,438304,0,0,119,0,0,0,vulkan_cpu_measurements
23,adaptive-exact,12.5051,0.137625,0,0,0,0,0,0,cpu-fallback,100,72,72,180,26,147456,180,0,0,1923,0,0,72,0,0.4,0,99,1,135,72,8,438304,0,0,187,0,8,0,vulkan_cpu_measurements
24,adaptive-exact,17.8694,0.124167,0,0,0,0,0,0,cpu-fallback,100,80,80,180,26,147456,180,0,0,1925,0,0,72,0,0.4,0,99,1,135,80,0,466928,28624,18.1363,119,0,0,0,vulkan_cpu_measurements
25,adaptive-exact,12.3627,0.114833,0,0,0,0,0,0,cpu-fallback,100,80,80,180,26,147456,180,0,0,1926,0,0,72,0,0.4,0,99,1,135,80,0,466928,0,0,128,0,0,0,vulkan_cpu_measurements
26,adaptive-exact,13.4822,0.121542,0,0,0,0,0,0,cpu-fallback,100,80,80,180,26,147456,180,0,0,1928,0,0,72,0,0.4,0,99,1,135,80,0,466928,0,0,128,0,0,0,vulkan_cpu_measurements
27,adaptive-exact,13.1472,0.120084,0,0,0,0,0,0,cpu-fallback,100,80,80,179,26,147456,179,0,0,1931,0,0,70,0,0.391061,0,99,1,135,80,0,466928,0,0,128,0,0,0,vulkan_cpu_measurements
28,adaptive-exact,11.0919,0.134958,0,0,0,0,0,0,cpu-fallback,100,80,80,179,26,147456,179,0,0,1934,0,0,70,0,0.391061,0,99,1,135,80,0,466928,0,0,128,0,0,0,vulkan_cpu_measurements
29,adaptive-exact,11.9839,0.132583,0,0,0,0,0,0,cpu-fallback,100,80,80,179,26,147456,179,0,0,1946,0,0,70,0,0.391061,0,99,1,135,80,8,466928,0,0,187,0,8,0,vulkan_cpu_measurements
30,adaptive-exact,16.8068,0.134458,0,0,0,0,0,0,cpu-fallback,100,88,88,179,26,147456,179,0,0,1948,0,0,70,0,0.391061,0,99,1,135,88,0,480464,13536,15.7153,128,0,0,0,vulkan_cpu_measurements
31,adaptive-exact,13.4054,0.127834,0,0,0,0,0,0,cpu-fallback,100,88,88,179,26,147456,179,0,0,1953,0,0,70,0,0.391061,0,99,1,135,88,0,480464,0,0,136,0,0,0,vulkan_cpu_measurements
32,adaptive-exact,17.0749,0.140875,0,0,0,0,0,0,cpu-fallback,100,88,88,179,25,147456,179,0,0,1946,0,0,70,0,0.391061,0,99,1,135,88,0,480464,0,0,136,0,0,0,vulkan_cpu_measurements
33,adaptive-exact,13.7733,0.128166,0,0,0,0,0,0,cpu-fallback,100,88,88,178,25,147456,178,0,0,1942,0,0,68,0,0.382022,0,99,1,135,88,0,480464,0,0,136,0,0,0,vulkan_cpu_measurements
34,adaptive-exact,12.2111,0.127416,0,0,0,0,0,0,cpu-fallback,100,88,88,178,25,147456,178,0,0,1938,0,0,68,0,0.382022,0,99,1,135,88,0,480464,0,0,136,0,0,0,vulkan_cpu_measurements
35,adaptive-exact,13.1105,0.12875,0,0,0,0,0,0,cpu-fallback,100,88,88,178,26,147456,178,0,0,1938,0,0,68,0,0.382022,0,99,1,135,88,8,480464,0,0,187,0,8,0,vulkan_cpu_measurements
36,adaptive-exact,17.7464,0.123042,0,0,0,0,0,0,cpu-fallback,100,96,96,178,26,147456,178,0,0,1929,0,0,68,0,0.382022,0,99,1,135,96,0,533332,52868,17.6581,136,0,0,0,vulkan_cpu_measurements
37,adaptive-exact,12.9549,0.126375,0,0,0,0,0,0,cpu-fallback,100,96,96,178,26,147456,178,0,0,1919,0,0,68,0,0.382022,0,99,1,135,96,0,533332,0,0,146,0,0,0,vulkan_cpu_measurements
38,adaptive-exact,13.8095,0.137625,0,0,0,0,0,0,cpu-fallback,100,96,96,178,27,147456,178,0,0,1914,0,0,68,0,0.382022,0,99,1,135,96,0,533332,0,0,146,0,0,0,vulkan_cpu_measurements
39,adaptive-exact,13.6658,0.136291,0,0,0,0,0,0,cpu-fallback,100,96,96,178,27,147456,178,0,0,1908,0,0,68,0,0.382022,0,99,1,135,96,0,533332,0,0,146,0,0,0,vulkan_cpu_measurements
40,adaptive-exact,14.3011,0.138541,0,0,0,0,0,0,cpu-fallback,100,96,96,177,27,147456,177,0,0,1889,0,0,66,0,0.372881,0,99,1,135,96,0,533332,0,0,146,0,0,0,vulkan_cpu_measurements
41,adaptive-exact,13.8397,0.139,0,0,0,0,0,0,cpu-fallback,100,96,96,175,27,147456,175,0,0,1877,0,0,62,0,0.354286,0,99,1,135,96,8,533332,0,0,187,0,8,0,vulkan_cpu_measurements
42,adaptive-exact,20.2699,0.143208,0,0,0,0,0,0,cpu-fallback,100,104,104,173,27,147456,173,0,0,1855,0,0,58,0,0.33526,0,99,1,135,104,0,550092,16760,20.268,146,0,0,0,vulkan_cpu_measurements
43,adaptive-exact,13.7142,0.128917,0,0,0,0,0,0,cpu-fallback,100,104,104,173,27,147456,173,0,0,1855,0,0,58,0,0.33526,0,99,1,135,104,0,550092,0,0,154,0,0,0,vulkan_cpu_measurements
44,adaptive-exact,14.5767,0.142542,0,0,0,0,0,0,cpu-fallback,100,104,104,173,27,147456,173,0,0,1854,0,0,58,0,0.33526,0,99,1,135,104,0,550092,0,0,154,0,0,0,vulkan_cpu_measurements
45,adaptive-exact,15.3229,0.143875,0,0,0,0,0,0,cpu-fallback,100,104,104,173,27,147456,173,0,0,1844,0,0,58,0,0.33526,0,99,1,135,104,0,550092,0,0,154,0,0,0,vulkan_cpu_measurements
46,adaptive-exact,14.5276,0.151292,0,0,0,0,0,0,cpu-fallback,100,104,104,173,27,147456,173,0,0,1844,0,0,58,0,0.33526,0,99,1,135,104,0,550092,0,0,154,0,0,0,vulkan_cpu_measurements
47,adaptive-exact,15.193,0.152708,0,0,0,0,0,0,cpu-fallback,100,104,104,173,27,147456,173,0,0,1842,0,0,58,0,0.33526,0,99,1,135,104,8,550092,0,0,187,0,8,0,vulkan_cpu_measurements
48,adaptive-exact,20.6318,0.149083,0,0,0,0,0,0,cpu-fallback,100,112,112,176,27,147456,176,0,0,1862,0,0,64,0,0.363636,0,99,1,135,112,0,584928,34836,20.7299,154,0,0,0,vulkan_cpu_measurements
49,adaptive-exact,15.1672,0.151709,0,0,0,0,0,0,cpu-fallback,100,112,112,176,27,147456,176,0,0,1864,0,0,64,0,0.363636,0,99,1,135,112,0,584928,0,0,163,0,0,0,vulkan_cpu_measurements
50,adaptive-exact,14.6074,0.148875,0,0,0,0,0,0,cpu-fallback,100,112,112,175,27,147456,175,0,0,1860,0,0,62,0,0.354286,0,99,1,135,112,0,584928,0,0,163,0,0,0,vulkan_cpu_measurements
51,adaptive-exact,15.2563,0.132791,0,0,0,0,0,0,cpu-fallback,100,112,112,176,28,147456,176,0,0,1859,0,0,64,0,0.363636,0,99,1,135,112,0,584928,0,0,163,0,0,0,vulkan_cpu_measurements
52,adaptive-exact,14.9361,0.127542,0,0,0,0,0,0,cpu-fallback,100,112,112,176,28,147456,176,0,0,1860,0,0,64,0,0.363636,0,99,1,135,112,0,584928,0,0,163,0,0,0,vulkan_cpu_measurements
53,adaptive-exact,14.2326,0.135709,0,0,0,0,0,0,cpu-fallback,100,112,112,174,27,147456,174,0,0,1847,0,0,60,0,0.344828,0,99,1,135,112,8,584928,0,0,187,0,8,0,vulkan_cpu_measurements
54,adaptive-exact,18.9432,0.1275,0,0,0,0,0,0,cpu-fallback,100,120,120,174,27,147456,174,0,0,1842,0,0,60,0,0.344828,0,99,1,135,120,0,613424,28496,19.0475,163,0,0,0,vulkan_cpu_measurements
55,adaptive-exact,14.5039,0.128958,0,0,0,0,0,0,cpu-fallback,100,120,120,174,27,147456,174,0,0,1840,0,0,60,0,0.344828,0,99,1,135,120,0,613424,0,0,171,0,0,0,vulkan_cpu_measurements
56,adaptive-exact,14.6821,0.141667,0,0,0,0,0,0,cpu-fallback,100,120,120,174,27,147456,174,0,0,1850,0,0,60,0,0.344828,0,99,1,135,120,0,613424,0,0,171,0,0,0,vulkan_cpu_measurements
57,adaptive-exact,14.9673,0.132666,0,0,0,0,0,0,cpu-fallback,100,120,120,174,27,147456,174,0,0,1857,0,0,60,0,0.344828,0,99,1,135,120,0,613424,0,0,171,0,0,0,vulkan_cpu_measurements
58,adaptive-exact,13.6446,0.124416,0,0,0,0,0,0,cpu-fallback,100,120,120,174,27,147456,174,0,0,1853,0,0,60,0,0.344828,0,99,1,135,120,0,613424,0,0,171,0,0,0,vulkan_cpu_measurements
59,adaptive-exact,15.1825,0.12525,0,0,0,0,0,0,cpu-fallback,100,120,120,174,26,147456,174,0,0,1845,0,0,60,0,0.344828,0,99,1,135,120,8,613424,0,0,187,0,8,0,vulkan_cpu_measurements
