frame,technique,cpuFrameMs,cpuClusterBuildMs,gpuClusterBuildMs,gpuClusterCountMs,gpuClusterScanMs,gpuClusterScatterMs,gpuLightingPassMs,gpuObjectPassMs,timingSource,activeLights,drawCalls,visibleObjects,activeClusters,maxLightsPerCluster,lightIndexCapacity,explicitClusters,bitsetClusters,overflowCount,evaluatedLightSamples,prunedLightSamples,predictedErrorBound,splitCount,mergeCount,clusterChurn,offscreenMse,offscreenPsnr,offscreenSsim,geoVisibleTiles,geoResidentTiles,geoRequestedTiles,geoResidentBytes,geoUploadedBytes,geoStreamingP95Ms,geoSemanticUtility,geoSemanticWeightedError,geoRepresentationChurn,geoBudgetViolation,measurementGroup
10,beacon,12.193,0.159833,0,0,0,0,0,0,cpu-fallback,100,56,56,178,26,147456,178,0,0,1909,14,0.106773,0,0,0,0,99,1,135,56,0,357068,0,0,100,0,0,0,vulkan_cpu_measurements
11,beacon,11.5883,0.164416,0,0,0,0,0,0,cpu-fallback,100,56,56,178,26,147456,178,0,0,1909,22,0.176135,0,0,0,0,99,1,135,56,8,357068,0,0,187,0,8,0,vulkan_cpu_measurements
12,beacon,17.8094,0.157834,0,0,0,0,0,0,cpu-fallback,100,64,64,178,27,147456,178,0,0,1901,27,0.221405,0,0,0,0,99,1,135,64,0,385012,27944,16.466,100,0,0,0,vulkan_cpu_measurements
13,beacon,12.6212,0.166125,0,0,0,0,0,0,cpu-fallback,100,64,64,178,27,147456,178,0,0,1883,37,0.312399,0,0,0,0,99,1,135,64,0,385012,0,0,109,0,0,0,vulkan_cpu_measurements
14,beacon,11.6859,0.147917,0,0,0,0,0,0,cpu-fallback,100,64,64,178,27,147456,178,0,0,1875,44,0.37376,0,0,0,0,99,1,135,64,0,385012,0,0,109,0,0,0,vulkan_cpu_measurements
15,beacon,12.3598,0.130833,0,0,0,0,0,0,cpu-fallback,100,64,64,178,27,147456,178,0,0,1857,50,0.434541,0,0,0,0,99,1,135,64,0,385012,0,0,109,0,0,0,vulkan_cpu_measurements
16,beacon,11.6022,0.144709,0,0,0,0,0,0,cpu-fallback,100,64,64,179,26,147456,179,0,0,1853,59,0.534731,1,0,0.00558659,0,99,1,135,64,0,385012,0,0,109,0,0,0,vulkan_cpu_measurements
17,beacon,11.4876,0.139667,0,0,0,0,0,0,cpu-fallback,100,64,64,179,25,147456,179,0,0,1841,65,0.604057,0,0,0,0,99,1,135,64,8,385012,0,0,187,0,8,0,vulkan_cpu_measurements
18,beacon,16.2249,0.140334,0,0,0,0,0,0,cpu-fallback,100,72,72,179,24,147456,179,0,0,1828,67,0.640403,0,0,0,0,99,1,135,72,0,438304,53292,15.88,109,0,0,0,vulkan_cpu_measurements
19,beacon,11.5145,0.130208,0,0,0,0,0,0,cpu-fallback,100,72,72,179,25,147456,179,0,0,1803,86,0.893707,0,0,0,0,99,1,135,72,0,438304,0,0,119,0,0,0,vulkan_cpu_measurements
20,beacon,12.0633,0.116458,0,0,0,0,0,0,cpu-fallback,100,72,72,179,25,147456,179,0,0,1797,90,0.95265,0,0,0,0,99,1,135,72,0,438304,0,0,119,0,0,0,vulkan_cpu_measurements
21,beacon,12.104,0.129875,0,0,0,0,0,0,cpu-fallback,100,72,72,179,25,147456,179,0,0,1800,99,1.06481,0,0,0,0,99,1,135,72,0,438304,0,0,119,0,0,0,vulkan_cpu_measurements
22,beacon,11.1992,0.122833,0,0,0,0,0,0,cpu-fallback,100,72,72,179,25,147456,179,0,0,1809,109,1.16676,0,0,0,0,99,1,135,72,0,438304,0,0,119,0,0,0,vulkan_cpu_measurements
23,beacon,12.8484,0.147583,0,0,0,0,0,0,cpu-fallback,100,72,72,179,25,147456,179,0,0,1810,111,1.19376,0,0,0,0,99,1,135,72,8,438304,0,0,187,0,8,0,vulkan_cpu_measurements
24,beacon,17.5618,0.126833,0,0,0,0,0,0,cpu-fallback,100,80,80,179,25,147456,179,0,0,1809,114,1.22839,0,0,0,0,99,1,135,80,0,466928,28624,17.8843,119,0,0,0,vulkan_cpu_measurements
