frame,technique,cpuFrameMs,cpuClusterBuildMs,gpuClusterBuildMs,gpuClusterCountMs,gpuClusterScanMs,gpuClusterScatterMs,gpuLightingPassMs,gpuObjectPassMs,timingSource,activeLights,drawCalls,visibleObjects,activeClusters,maxLightsPerCluster,lightIndexCapacity,explicitClusters,bitsetClusters,overflowCount,evaluatedLightSamples,prunedLightSamples,predictedErrorBound,splitCount,mergeCount,clusterChurn,offscreenMse,offscreenPsnr,offscreenSsim,geoVisibleTiles,geoResidentTiles,geoRequestedTiles,geoResidentBytes,geoUploadedBytes,geoStreamingP95Ms,geoSemanticUtility,geoSemanticWeightedError,geoRepresentationChurn,geoBudgetViolation,measurementGroup
35,gpu-clustered,8.60129,0,0,0,0,0,0,0,cpu-fallback,100,85,85,3456,128,442368,0,0,0,0,0,0,0,0,0,-1,-1,-1,122,87,8,306268,0,0,161,0,8,0,vulkan_cpu_measurements
36,gpu-clustered,9.74892,0,0,0,0,0,0,0,cpu-fallback,100,93,93,3456,128,442368,0,0,0,0,0,0,0,0,0,-1,-1,-1,122,95,0,341920,35652,16.5023,117,0,0,0,vulkan_cpu_measurements
37,gpu-clustered,6.84796,0,0,0,0,0,0,0,cpu-fallback,100,93,93,3456,128,442368,0,0,0,0,0,0,0,0,0,-1,-1,-1,122,95,0,341920,0,0,126,0,0,0,vulkan_cpu_measurements
38,gpu-clustered,9.57038,0,0,0,0,0,0,0,cpu-fallback,100,93,93,3456,128,442368,0,0,0,0,0,0,0,0,0,-1,-1,-1,122,95,0,341920,0,0,126,0,0,0,vulkan_cpu_measurements
39,gpu-clustered,7.53475,0,0,0,0,0,0,0,cpu-fallback,100,93,93,3456,128,442368,0,0,0,0,0,0,0,0,0,-1,-1,-1,122,95,0,341920,0,0,126,0,0,0,vulkan_cpu_measurements
40,gpu-clustered,8.10046,0,0,0,0,0,0,0,cpu-fallback,100,93,93,3456,128,442368,0,0,0,0,0,0,0,0,0,-1,-1,-1,122,95,0,341920,0,0,126,0,0,0,vulkan_cpu_measurements
41,gpu-clustered,8.56704,0,0,0,0,0,0,0,cpu-fallback,100,93,93,3456,128,442368,0,0,0,0,0,0,0,0,0,-1,-1,-1,122,95,8,341920,0,0,162,0,8,0,vulkan_cpu_measurements
42,gpu-clustered,10.1073,0,0,0,0,0,0,0,cpu-fallback,100,101,101,3456,128,442368,0,0,0,0,0,0,0,0,0,-1,-1,-1,122,103,0,416756,74836,16.5127,126,0,0,0,vulkan_cpu_measurements
43,gpu-clustered,7.02037,0,0,0,0,0,0,0,cpu-fallback,100,101,101,3456,128,442368,0,0,0,0,0,0,0,0,0,-1,-1,-1,122,103,0,416756,0,0,136,0,0,0,vulkan_cpu_measurements
44,gpu-clustered,7.9385,0,0,0,0,0,0,0,cpu-fallback,100,101,101,3456,128,442368,0,0,0,0,0,0,0,0,0,-1,-1,-1,122,103,0,416756,0,0,136,0,0,0,vulkan_cpu_measurements
45,gpu-clustered,9.25,0,0,0,0,0,0,0,cpu-fallback,100,101,101,3456,128,442368,0,0,0,0,0,0,0,0,0,-1,-1,-1,122,103,0,416756,0,0,136,0,0,0,vulkan_cpu_measurements
46,gpu-clustered,8.18125,0,0,0,0,0,0,0,cpu-fallback,100,101,101,3456,128,442368,0,0,0,0,0,0,0,0,0,-1,-1,-1,122,103,0,416756,0,0,136,0,0,0,vulkan_cpu_measurements
47,gpu-clustered,7.79983,0,0,0,0,0,0,0,cpu-fallback,100,100,100,3456,128,442368,0,0,0,0,0,0,0,0,0,-1,-1,-1,122,102,8,415224,0,0,161,0,8,0,vulkan_cpu_measurements
48,gpu-clustered,11.4042,0,0,0,0,0,0,0,cpu-fallback,100,108,108,3456,128,442368,0,0,0,0,0,0,0,0,0,-1,-1,-1,122,110,0,494648,79424,16.9636,135,0,0,0,vulkan_cpu_measurements
49,gpu-clustered,4.91908,0,0,0,0,0,0,0,cpu-fallback,100,108,108,3456,128,442368,0,0,0,0,0,0,0,0,0,-1,-1,-1,122,110,0,494648,0,0,145,0,0,0,vulkan_cpu_measurements
50,gpu-clustered,8.03625,0,0,0,0,0,0,0,cpu-fallback,100,108,108,3456,128,442368,0,0,0,0,0,0,0,0,0,-1,-1,-1,122,110,0,494648,0,0,145,0,0,0,vulkan_cpu_measurements
51,gpu-clustered,8.35871,0,0,0,0,0,0,0,cpu-fallback,100,108,108,3456,128,442368,0,0,0,0,0,0,0,0,0,-1,-1,-1,122,110,0,494648,0,0,145,0,0,0,vulkan_cpu_measurements
52,gpu-clustered,9.09646,0,0,0,0,0,0,0,cpu-fallback,100,108,108,3456,128,442368,0,0,0,0,0,0,0,0,0,-1,-1,-1,122,110,0,494648,0,0,145,0,0,0,vulkan_cpu_measurements
53,gpu-clustered,8.40188,0,0,0,0,0,0,0,cpu-fallback,100,107,107,3456,128,442368,0,0,0,0,0,0,0,0,0,-1,-1,-1,122,109,8,493344,0,0,161,0,8,0,vulkan_cpu_measurements
54,gpu-clustered,11.209,0,0,0,0,0,0,0,cpu-fallback,100,115,115,3456,128,442368,0,0,0,0,0,0,0,0,0,-1,-1,-1,122,117,0,603700,110356,17.379,144,0,0,0,vulkan_cpu_measurements
55,gpu-clustered,4.51733,0,0,0,0,0,0,0,cpu-fallback,100,115,115,3456,128,442368,0,0,0,0,0,0,0,0,0,-1,-1,-1,122,117,0,603700,0,0,154,0,0,0,vulkan_cpu_measurements
56,gpu-clustered,9.47775,0,0,0,0,0,0,0,cpu-fallback,100,115,115,3456,128,442368,0,0,0,0,0,0,0,0,0,-1,-1,-1,122,117,0,603700,0,0,154,0,0,0,vulkan_cpu_measurements
57,gpu-clustered,7.61038,0,0,0,0,0,0,0,cpu-fallback,100,115,115,3456,128,442368,0,0,0,0,0,0,0,0,0,-1,-1,-1,122,117,0,603700,0,0,154,0,0,0,vulkan_cpu_measurements
58,gpu-clustered,8.66062,0,0,0,0,0,0,0,cpu-fallback,100,115,115,3456,128,442368,0,0,0,0,0,0,0,0,0,-1,-1,-1,122,117,0,603700,0,0,154,0,0,0,vulkan_cpu_measurements
59,gpu-clustered,7.983,0,0,0,0,0,0,0,cpu-fallback,100,115,115,3456,128,442368,0,0,0,0,0,0,0,0,0,-1,-1,-1,123,117,8,603700,0,0,163,0,8,0,vulkan_cpu_measurements
